"X1";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"hsa-miR-337-5p";6,55649205895528;0,534355482343127;0,341971520782182;1,56257305029644;0,118153051243555;0,454226320762059
"hsa-miR-338-3p";7,26757686213201;-0,0185084982673604;0,270848043203483;-0,0683353590022256;0,945518677489872;0,980962183313511
"hsa-miR-338-5p";0,549214265624958;0,916687502067391;1,1109697759283;0,825123708969879;0,409301360600744;NA
"hsa-miR-339-3p";9,61312523735147;0,220132311342553;0,221765762242141;0,9926343413741;0,320888182872629;0,685016617338023
"hsa-miR-339-5p";5,50790062792043;0,119437599356196;0,309767448106857;0,385571821978514;0,699813805312354;0,908525225961845
"hsa-miR-33a-3p";7,31003440784452;-0,318462710403292;0,275254003126567;-1,15697757992954;0,247281520416966;0,610720675134335
"hsa-miR-33a-5p";34,112523791348;-0,130272320134135;0,178531751561308;-0,729687122849963;0,465581454106898;0,768032468119726
"hsa-miR-33b-5p";3,26003629701341;0,380808997798636;0,437158223652698;0,871101073237893;0,38369896818239;0,729126436361191
"hsa-miR-340-3p";117,252205736553;-0,445859950208142;0,152525397593685;-2,92318497274714;0,00346470624249093;0,0496607894757033
"hsa-miR-340-5p";2,14644683779363;-0,672560197698683;0,554468097746609;-1,21298267732987;0,225136443528006;0,599203528070219
"hsa-miR-342-3p";360,229578694442;0,0344291038340898;0,0789679350550565;0,435988402255748;0,66284514421695;0,902789087824896
"hsa-miR-342-5p";3,42629177329862;-0,404005225039667;0,394018146230007;-1,02534674838004;0,305199605107145;0,673459878496266
"hsa-miR-345-5p";3,33209456059965;-0,11106554509083;0,391371119722776;-0,283785745789068;0,776574578849364;0,946352017140318
"hsa-miR-34a-5p";3,8130670350044;0,114938898273961;0,387267651828238;0,296794472069511;0,766623426073025;0,938022972552767
"hsa-miR-3605-3p";0,750902627002362;-0,279547733861409;0,869482200590682;-0,321510588338092;0,747823489527289;NA
"hsa-miR-361-3p";32,7029939841078;0,0364501946493962;0,154723806487843;0,235582328775373;0,813756787149014;0,950653000718188
"hsa-miR-361-5p";9,1026211593307;0,0838556845607248;0,281325481679735;0,298073548332842;0,765647029804234;0,938022972552767
"hsa-miR-3613-5p";10,8385028386012;-0,294150412617758;0,223027328672366;-1,31889851512266;0,187203042648185;0,569172887243472
"hsa-miR-3615";5,65916123823824;0,387440477887375;0,31995532852162;1,21092053593099;0,225925861253924;0,599203528070219
"hsa-miR-3617-5p";0,206929277196149;-0,122167565979871;2,46731307068837;-0,0495144160792643;0,960509348921574;NA
"hsa-miR-362-3p";0,795523515365463;-0,682226951013862;1,03630990632602;-0,65832329388081;0,51033041302269;NA
"hsa-miR-362-5p";1,37702605129688;0,108866891251525;0,736622388163526;0,147791993565307;0,882506928157844;NA
"hsa-miR-363-3p";3,23646326477385;0,739546304158224;0,444122383444953;1,66518584004197;0,0958756850920408;0,426977189739928
"hsa-miR-369-3p";9,59448261060876;0,133403974612773;0,280646260765398;0,475345633499425;0,634540638133265;0,900927981500532
"hsa-miR-369-5p";7,9946316086611;0,567624013296419;0,28922177049224;1,96259089462855;0,0496937295817428;0,299156252082092
"hsa-miR-370-3p";4,24876852578109;0,397101424369596;0,363771985260822;1,09162178633651;0,274999376075597;0,656471130950914
"hsa-miR-374a-3p";19,6250896142779;-0,38946016078715;0,213340386058077;-1,82553415217468;0,0679204623107354;0,335148510746416
"hsa-miR-374a-5p";20,6067507477949;-0,758231297797882;0,223003956628829;-3,40008002216702;0,000673661348483282;0,0184338241721334
"hsa-miR-374b-3p";1,17700050286125;-0,0673179507745645;0,668115545393891;-0,100757947092635;0,91974261024871;NA
"hsa-miR-374b-5p";323,194694118778;-0,381550632037738;0,129611800766135;-2,94379547064691;0,00324214180983245;0,0496607894757033
"hsa-miR-376a-2-5p";0,983445403917218;0,514284808101253;0,80840142490973;0,636175039101001;0,524662340386709;NA
"hsa-miR-376a-3p";10,0519700464073;-0,151245975499805;0,270151141377445;-0,55985688133181;0,575577061647897;0,846000979180378
"hsa-miR-376a-5p";3,00545358343644;0,365656171759899;0,440067631295905;0,83090903705669;0,406025018049732;0,747619867418415
"hsa-miR-376b-3p";1,54256911062739;-0,384947803284631;0,620045626385136;-0,620837865640429;0,534706306395326;0,809403924119339
"hsa-miR-376c-3p";43,7308618179398;0,193790238732492;0,152270682034156;1,27266940781826;0,203135377679283;0,584984304754616
"hsa-miR-377-3p";3,3708837230632;-0,628530169237864;0,424886378362131;-1,47928999668275;0,139062825255237;0,48671988839333
"hsa-miR-377-5p";1,38500162751763;0,406205064081371;0,717020662114919;0,566517933922897;0,571041745129429;NA
"hsa-miR-378a-3p";19,674581997667;0,0522186638710357;0,222985386924186;0,234179757657347;0,814845429187018;0,950653000718188
"hsa-miR-378a-5p";1,24401685717356;1,19511157433643;0,705226200474672;1,69464999106956;0,0901418376755333;NA
"hsa-miR-378c";2,21473528738756;-0,316543686878526;0,473156601298451;-0,669004059142061;0,503492888634744;0,773221221831929
"hsa-miR-378d";0,436377834023002;0,639128705060816;1,40644092787579;0,45442982523704;0,649519489654865;NA
"hsa-miR-379-3p";4,23361734567837;0,417463368944185;0,342053814362475;1,22046108365217;0,222290133551245;0,599203528070219
"hsa-miR-379-5p";22,1092970068635;-0,0195800689588629;0,179771239062305;-0,108916582324255;0,91326865409832;0,976570224884802
"hsa-miR-380-3p";3,32996904892602;0,41379190421141;0,406713113961089;1,01740487337961;0,308960864630446;0,673459878496266
"hsa-miR-381-3p";5,99996692396274;0,140095115988228;0,315357848968146;0,444241728711115;0,656867825757391;0,902789087824896
"hsa-miR-382-3p";0,884375086410934;0,149648556507107;0,810432537625361;0,184652700329124;0,853501447747203;NA
"hsa-miR-382-5p";250,764448178795;-0,101169599154302;0,0984359861196057;-1,02777046426268;0,304057812801615;0,673459878496266
"hsa-miR-3928-3p";0,617280245828043;-0,0111434160103147;0,990546294743498;-0,0112497680012021;0,991024173125665;NA
"hsa-miR-409-3p";125,521173376101;0,130360427096864;0,0999789870051416;1,30387825483929;0,192275095514187;0,578748037497703
"hsa-miR-409-5p";4,47963870709085;-0,560252205423163;0,375948373345111;-1,4902370781343;0,136161910362678;0,482173353166658
"hsa-miR-411-3p";9,05065627033195;-0,114147170100637;0,261042853855918;-0,437273682901278;0,661912878728802;0,902789087824896
"hsa-miR-411-5p";4,49816277450018;0,0912633334950006;0,389595452049457;0,234251537113465;0,814789706995947;0,950653000718188
"hsa-miR-412-5p";0,291985082161688;0,727454796188344;2,00156760419261;0,363442531076427;0,716274335467728;NA
"hsa-miR-421";18,0125394219982;-0,0333951263978956;0,186806415198578;-0,178768627203708;0,858119380275481;0,959459294086836
"hsa-miR-423-3p";168,530940334859;0,385755885649871;0,0867447674215391;4,44702196012905;8,70689398690687e-06;0,00262077509005897
"hsa-miR-423-5p";1130,4324913788;-0,167610387016474;0,0787628524458159;-2,12803855893589;0,033333886737884;0,2572692284129
"hsa-miR-424-3p";20,596560340732;0,0772831865349872;0,158550768583357;0,487434953646133;0,62595012825107;0,892943073950578
"hsa-miR-424-5p";16,9841017773526;-0,0358763214671413;0,190582292851895;-0,188245827722419;0,850683949266884;0,959459294086836
"hsa-miR-425-3p";62,7596530368648;0,0518416584029672;0,125932087645365;0,411663614669498;0,680585997499488;0,908525225961845
"hsa-miR-425-5p";126,319990386365;-0,151340455316739;0,107792000790363;-1,40400451060436;0,160317506401816;0,525864686004502
"hsa-miR-4286";62,9383140924717;0,0990315228162842;0,112146009571736;0,88305881943073;0,377204492361081;0,72317549172411
"hsa-miR-429";0,384745696730399;-0,668773489437413;1,57483957277996;-0,424661343921445;0,671083567277168;NA
"hsa-miR-4301";0,65145160631199;-0,33460872737915;1,05358705496861;-0,317590013849516;0,750795950057283;NA
"hsa-miR-431-3p";0,576134772417911;-0,555909520281984;1,39054321352706;-0,399778672733183;0,689319540441438;NA
"hsa-miR-431-5p";1,48896580630295;0,00231669299977149;0,708460098590064;0,00327004019616918;0,997390890064212;NA
"hsa-miR-432-5p";44,6096217518732;-0,319224019394204;0,134706987932001;-2,36976584730219;0,017799353742157;0,167425171137164
"hsa-miR-4422";0,416129546483921;-0,0852251417667343;1,27311087617147;-0,0669424347571562;0,946627530733491;NA
"hsa-miR-4433b-3p";14,3923961956078;-0,078270559031635;0,314494795023311;-0,248877120608096;0,803455833666178;0,950653000718188
"hsa-miR-4433b-5p";13,0509381526547;-0,159060421400238;0,223687335586244;-0,711083714164546;0,477032361343787;0,768032468119726
"hsa-miR-4446-3p";60,0433511663763;-0,377730855250837;0,136822054319079;-2,76074538663147;0,00576696165236361;0,0640643829219659
"hsa-miR-4454";8,55282310321645;0,190133898482958;0,278008552288681;0,683913846957937;0,494029569670642;0,768032468119726
"hsa-miR-4466";3,13371833378129;0,359744876282032;0,379517356273771;0,947900986173936;0,343179862865087;0,686322740157535
"hsa-miR-4485-3p";31,9940729810342;-0,0326117829200279;0,189710466643047;-0,171902918679701;0,863513851970955;0,959459294086836
"hsa-miR-4488";2,17944580231728;-0,897115511214412;0,521059755916669;-1,72171329876776;0,085121467062989;0,394177870553226
"hsa-miR-449a";0,200438071783896;0,580248065453011;2,27952260112506;0,254548064216002;0,799072176687261;NA
"hsa-miR-450a-2-3p";0,292290642215832;0,0153533888181851;2,01546527650138;0,00761778880400106;0,993921942711547;NA
"hsa-miR-450a-5p";0,511425634921695;0,334965100107717;1,27941112597064;0,261811933090382;0,793466438612988;NA
"hsa-miR-451a";0,75749913577181;-0,0879909284786087;1,0248159074324;-0,0858602289840163;0,931577527386835;NA
"hsa-miR-452-5p";6,72162564602993;0,106366287434001;0,2758904914011;0,385538069448582;0,699838806859647;0,908525225961845
"hsa-miR-454-3p";154,095115847055;-0,201979754669755;0,100205226024474;-2,01566088599434;0,0438354483283904;0,276255848065241
"hsa-miR-454-5p";3,23057701179825;-0,312931217971881;0,379486091426638;-0,824618411693165;0,409588265108186;0,747619867418415
"hsa-miR-4659b-3p";1,3701401888164;0,0903955320435499;0,586795829318028;0,154049377189008;0,877570802850543;NA
"hsa-miR-4662a-5p";0,577827758275114;-1,60211413284112;1,15432618088099;-1,38792150726269;0,165160947952036;NA
"hsa-miR-4665-5p";0,79690021079053;0,233095430997329;1,06726209233055;0,21840505033616;0,827113530920659;NA
"hsa-miR-4687-5p";3,73132960136815;-0,12090298435093;0,381506558077102;-0,316909321193098;0,751312409027005;0,938022972552767
"hsa-miR-4701-3p";0,541839269145322;0,324476290993146;1,15363243165279;0,281264883068756;0,778507242766807;NA
"hsa-miR-4710";0,865916378482938;0,0810208396549707;0,717992060422485;0,112843642877187;0,910154517282654;NA
"hsa-miR-4742-5p";2,17587606073511;-0,381805540498258;0,490805977743298;-0,777915424448948;0,436618874495582;0,768032468119726
"hsa-miR-4748";0,439219438300499;-0,54690142941934;1,42995740918345;-0,382459943147285;0,702120235310906;NA
"hsa-miR-4750-5p";0,652550604625596;0,977697546425238;1,05155302161504;0,929765334061453;0,352492598641442;NA
"hsa-miR-4804-5p";0,416514137526558;-0,360993885127531;1,77007645824038;-0,203942537875676;0,838398403164081;NA
"hsa-miR-484";107,318549917734;0,117383542133678;0,119817858043121;0,979683196234687;0,327242523282657;0,686322740157535
"hsa-miR-485-3p";17,0437415159934;0,150204727364949;0,193714648802323;0,775391682010719;0,438108248745981;0,768032468119726
"hsa-miR-485-5p";5,06270859958671;-0,0891680456032274;0,380405127724281;-0,23440284871201;0,814672247294671;0,950653000718188
"hsa-miR-486-3p";50,0480216519329;-0,00917208099747036;0,119209884352087;-0,0769406081326323;0,938670792657849;0,980962183313511
"hsa-miR-486-5p";303,901211286324;-0,0436204057622721;0,0942468496255421;-0,462831446733582;0,643485188692434;0,902789087824896
"hsa-miR-487a-3p";1,05177657389627;0,698644737883311;0,705809386094044;0,989849032398985;0,322247914585886;NA
"hsa-miR-487a-5p";5,56736849189631;0,285228177098961;0,3214295741661;0,887373782698567;0,374877693737564;0,72317549172411
"hsa-miR-490-3p";0,635255335256797;0,0595024603519351;1,28970049814669;0,0461366498946388;0,96320133470612;NA
"hsa-miR-491-3p";0,491239763364611;0,209102594359099;1,37827686510248;0,151713055376252;0,87941325967169;NA
"hsa-miR-491-5p";2,44504409827076;0,751716285309186;0,489466000206407;1,53578856343891;0,124590245545505;0,461829578739399
"hsa-miR-493-3p";0,70289315417401;0,13121871406257;1,08515950301986;0,120921130670104;0,903753505126734;NA
"hsa-miR-493-5p";5,09193751585806;0,0218611806346073;0,317569406200227;0,0688390638638027;0,945117723357167;0,980962183313511
"hsa-miR-494-3p";10,4798735303382;0,203659826123226;0,266570020455112;0,764001239807536;0,444866503766133;0,768032468119726
"hsa-miR-495-3p";6,11901686364543;0,768587767507182;0,381702921430651;2,01357580556748;0,0440540887280119;0,276255848065241
"hsa-miR-495-5p";1,090702319277;0,943304979829737;0,720272413325414;1,30965029671844;0,190314165044732;NA
"hsa-miR-496";1,52365981790066;-0,710482202550673;0,753121044418616;-0,943383813021904;0,345484619692076;0,686322740157535
"hsa-miR-497-5p";3,75083853224057;0,17256475824094;0,384675214388456;0,448598588591879;0,653721252134427;0,902789087824896
"hsa-miR-501-3p";0,422044034588687;0,556880711040586;1,20469515848642;0,462258611332224;0,643895876405086;NA
"hsa-miR-5010-5p";1,82019743042087;-0,755283661860697;0,617387108100968;-1,22335509107712;0,221195607624101;0,599203528070219
"hsa-miR-503-5p";1,40651633450493;0,310027500728475;0,750038401201584;0,413348836848623;0,679351053940054;NA
"hsa-miR-504-3p";0,339698226366275;-0,371415346125157;1,90061198187323;-0,195418817553224;0,845065086314146;NA
"hsa-miR-505-3p";58,3385874250246;0,302072850670794;0,114220677659766;2,64464243129944;0,00817772819626362;0,0848791788646672
"hsa-miR-5100";4,28829890906158;0,803336295868754;0,354318734154671;2,26727016787679;0,0233737266905225;0,213196719207493
"hsa-miR-5187-5p";3,37209022607209;-0,858928016001626;0,453861214578515;-1,89249045393597;0,0584256643474882;0,310181222586206
"hsa-miR-5189-5p";0,890349462091346;-0,279836283298037;0,822400500848258;-0,34026764697906;0,733654979033224;NA
"hsa-miR-5193";2,63077031721305;-0,426867552087011;0,491533380070174;-0,868440617453223;0,385153167380164;0,729126436361191
"hsa-miR-532-3p";17,2410547827914;-0,100046569468489;0,180650613047595;-0,553812510130428;0,579707165766367;0,846000979180378
"hsa-miR-532-5p";30,7504396579358;0,215624952329057;0,133442395530977;1,61586541871547;0,106123413765185;0,437577363607132
"hsa-miR-539-5p";13,4637447566532;0,0870153432934745;0,22472284638225;0,387211824228422;0,698599397154461;0,908525225961845
"hsa-miR-542-3p";1,36014053710856;0,210581485092165;0,60179014445317;0,349925114316246;0,726394898645122;NA
"hsa-miR-542-5p";0,458745854416592;-0,0720053341246765;1,59167763309484;-0,0452386416869289;0,963917094152369;NA
"hsa-miR-543";3,32011359865617;-0,110403091004785;0,435451134440271;-0,253537268071875;0,799853065934018;0,950653000718188
"hsa-miR-545-3p";0,440046887468144;-0,370761608965256;1,53055409431407;-0,242240120974891;0,808594108580738;NA
"hsa-miR-545-5p";12,0153185738109;0,0411585199494041;0,214224713156735;0,19212778648601;0,847642109880983;0,959459294086836
"hsa-miR-548a-3p";0,716268814320696;-0,0697066488414178;0,938778255922363;-0,0742525174626355;0,940809458253984;NA
"hsa-miR-548am-5p";2,31984318151983;0,14941839132026;0,491003854828219;0,304312053461444;0,760890163023611;0,938022972552767
"hsa-miR-548ax";3,42586509844443;0,439051626145759;0,391544612260238;1,12133231411685;0,262146435574389;0,636339331515251
"hsa-miR-548d-3p";2,09535330126976;0,704610699375441;0,554786631892554;1,27005709739579;0,204064292356262;0,584984304754616
"hsa-miR-548j-5p";1,01996670988459;-1,02541084647614;0,769189606787892;-1,33310543645828;0,182497205576817;NA
"hsa-miR-550a-5p";1,03294570741426;-0,854524696431197;0,790667641739609;-1,08076346029678;0,279802346120235;NA
"hsa-miR-551b-3p";0,671369828518352;0,647331837545473;1,28204580913627;0,504920988729403;0,613614331736792;NA
"hsa-miR-556-3p";20,1828395592727;-0,423402769565511;0,212084774568429;-1,9963845609714;0,0458920800194626;0,281908491548128
"hsa-miR-556-5p";0,698046564513573;-0,352480418400479;0,963490690983866;-0,365836869726831;0,714486806073447;NA
"hsa-miR-5583-3p";0,693783886511122;-0,419910805521365;1,17565448621758;-0,357171950129956;0,720963083361398;NA
"hsa-miR-5584-5p";1,33174837541052;-0,385136528766607;0,633395575842053;-0,608050550802468;0,543153947263586;NA
"hsa-miR-5586-3p";1,3270422662102;-0,278860424622353;0,629242599078822;-0,443168382163874;0,657643946560038;NA
"hsa-miR-5586-5p";0,559545907068261;0,201067288523503;1,1098185482396;0,181171317457649;0,856233107382397;NA
"hsa-miR-5690";0,715058843582896;0,0861320338232039;1,03922814381876;0,0828807748669142;0,933946340872596;NA
"hsa-miR-5700";0,305441520426465;-0,158436059687934;2,1563641340395;-0,0734737038086126;0,941429168825022;NA
"hsa-miR-574-3p";308,292716448566;0,0569803711878898;0,0771761002257864;0,738316279537163;0,46032227606257;0,768032468119726
"hsa-miR-574-5p";29,2499853261663;-0,400022751700948;0,145462676319994;-2,75000269361856;0,00595947748111311;0,0640643829219659
"hsa-miR-576-5p";9,91698401871523;0,191789575553617;0,242022740734709;0,792444441259534;0,428101575085264;0,762476769826416
"hsa-miR-584-5p";0,903535063377685;-0,0497753980652774;0,727230872744613;-0,068445111354283;0,945431312335;NA
"hsa-miR-589-3p";1,28885542579719;0,238736047220488;0,694404268423221;0,343799798008996;0,730996852146141;NA
"hsa-miR-589-5p";0,371206794002386;-0,488087811644552;1,50467760454656;-0,324380325838397;0,745650112877069;NA
"hsa-miR-590-3p";19,5923046971876;-0,144872527605395;0,194039057737496;-0,746615291244013;0,455295815481609;0,768032468119726
"hsa-miR-590-5p";13,6770194370204;-0,278190782863041;0,221089779226879;-1,25827066197196;0,20829388751749;0,585948225633312
"hsa-miR-598-3p";9,67691819539652;0,0263182610952931;0,243697068193669;0,107995805162406;0,913999019744599;0,976570224884802
"hsa-miR-605-3p";0,65573642326556;-0,0955920591439093;1,0871639207369;-0,0879279171434565;0,929933967860749;NA
"hsa-miR-6073";6,95964407245449;0,0464519531059458;0,301176451718981;0,15423501021019;0,877424438296007;0,959459294086836
"hsa-miR-610";0,32437006464204;-0,0612830576843503;2,12012300570707;-0,0289054255434166;0,976940018473408;NA
"hsa-miR-625-3p";137,645736520774;-0,0967881708666954;0,100804611713081;-0,960156179582167;0,336976617410205;0,686322740157535
"hsa-miR-625-5p";282,860618220725;0,0185744214097761;0,0971512476588525;0,191190765506176;0,848376138226321;0,959459294086836
"hsa-miR-627-3p";0,365353982407524;0,0749995510461199;1,87703943013352;0,0399563002471317;0,96812796580017;NA
"hsa-miR-627-5p";1,02380455702344;-0,447601973635618;0,700280431626973;-0,639175326655491;0,52270888120383;NA
"hsa-miR-628-3p";26,8582787461544;-0,292862033219332;0,152613597959569;-1,91897732007418;0,0549872041866338;0,310181222586206
"hsa-miR-628-5p";2,77157352817475;-0,330891989676313;0,470926911515756;-0,702639797354716;0,482280254371463;0,768032468119726
"hsa-miR-629-5p";18,9083888794859;-0,0376241574984477;0,173602953137634;-0,216725331098596;0,828422405787912;0,959459294086836
"hsa-miR-641";0,493034909111704;-0,478791925552198;1,0784123029199;-0,443978545363238;0,657058095481801;NA
"hsa-miR-6511a-3p";17,9159021956055;-0,38097684793157;0,183206048588378;-2,07949928982715;0,037571483006665;0,263000381046655
"hsa-miR-6511b-3p";4,58331266585172;0,260763164365237;0,328202119199237;0,794520050636663;0,4268927409992;0,762476769826416
"hsa-miR-6515-3p";0,296912385270907;-0,0253588862475585;1,98617086584167;-0,0127677264245905;0,98981310497919;NA
"hsa-miR-6516-5p";0,629841857333951;0,986307456542124;1,08811603434589;0,906435918054486;0,364705168758637;NA
"hsa-miR-652-3p";6,27379280563076;-0,380524175669448;0,277527094311623;-1,3711244180079;0,170336174285959;0,525864686004502
"hsa-miR-654-3p";10,4555936083618;-0,109617092345158;0,244475099345026;-0,448377330201864;0,653880899772557;0,902789087824896
"hsa-miR-654-5p";1,37093225064426;-0,54287864290848;0,618259255977471;-0,878076046027303;0,379902451351164;NA
"hsa-miR-655-3p";0,882219039401424;0,0506406511507017;1,01766757940384;0,0497614861430167;0,960312458244293;NA
"hsa-miR-656-3p";0,972352850378921;-0,500285666263237;0,871138259877453;-0,574289626922842;0,565771827443141;NA
"hsa-miR-656-5p";0,311191226943972;-0,101289930771024;2,14196687145085;-0,0472882807484391;0,962283468242565;NA
"hsa-miR-660-5p";12,9255284837496;-0,0299351644940718;0,206470372446116;-0,144985278708132;0,884722494862137;0,959459294086836
"hsa-miR-664a-3p";151,328797624423;-0,362529506319763;0,123380964817233;-2,93829365702226;0,0033002426310967;0,0496607894757033
"hsa-miR-664a-5p";25,2194243039341;0,0158312869454904;0,171927760744099;0,0920810396004291;0,926633652650949;0,977718077654535
"hsa-miR-664b-5p";2,3898254591091;0,434581803073746;0,519190638443989;0,837037055167607;0,402571739659151;0,747619867418415
"hsa-miR-671-3p";7,25228024387293;0,120347904308589;0,262086054407086;0,459192323608561;0,646096062576052;0,902789087824896
"hsa-miR-671-5p";1,07363153459901;0,235231118342417;0,722507560137609;0,325575995768978;0,744745176074157;NA
"hsa-miR-6721-5p";12,7717961636084;-0,0700924650863377;0,198657121103599;-0,352831374465477;0,724214861128492;0,921189196723956
"hsa-miR-6734-3p";1,09830224918804;-0,983360952500663;0,79616378065267;-1,23512394861084;0,216784377684057;NA
"hsa-miR-6738-3p";0,71185684051173;0,0227261300436462;0,909218616188015;0,0249952317726705;0,980058766916;NA
"hsa-miR-6782-3p";0,241931485404143;-0,220596094462796;2,32024160359248;-0,0950746224536455;0,924255555097594;NA
"hsa-miR-6793-3p";0,372913280168232;-0,00406010719896363;1,74087494329078;-0,00233222220505328;0,998139157597161;NA
"hsa-miR-6799-3p";0,432506340134297;0,00710810040422493;1,65424550288605;0,0042968836196465;0,996571593450218;NA
"hsa-miR-6802-3p";0,810841607750455;-0,771206850561477;0,956640127243527;-0,806161929234184;0,420149487063736;NA
"hsa-miR-6803-3p";0,464974735144323;-0,375508384657038;1,70849418869915;-0,219789090967263;0,826035416053425;NA
"hsa-miR-6809-3p";0,454228383686499;0,0876199779755947;1,53016445115173;0,0572618047097125;0,954336645831627;NA
"hsa-miR-6810-3p";2,98020278844858;0,0404500255932261;0,444133507698625;0,0910762752462132;0,927431983891695;0,977718077654535
"hsa-miR-6810-5p";0,808724219904848;0,655179645260891;0,925604160180552;0,707839996238878;0,479044625527127;NA
"hsa-miR-6826-3p";0,477816551372716;-0,0140851538403289;1,20480359925651;-0,0116908298157649;0,990672279865983;NA
"hsa-miR-6852-5p";12,108800074248;-0,0389790823723587;0,234634341244123;-0,166126928247913;0,86805706292128;0,959459294086836
"hsa-miR-6858-3p";1,16115026134184;0,470199906080663;0,786469329349487;0,597861720137999;0,549932203869863;NA
"hsa-miR-6859-5p";0,337215215981935;0,198918062411328;1,76564141257214;0,112660510223052;0,910299710139632;NA
"hsa-miR-6862-5p";0,326236208965758;-0,407970928168394;1,78933228192009;-0,228001770431711;0,819644864165326;NA
"hsa-miR-6876-5p";1,6143094927288;0,336205002730311;0,57783981701667;0,58183079952175;0,560680655992446;0,835469690364981
"hsa-miR-6885-3p";0,405401500549159;-1,11837418337142;1,66606977179331;-0,671264914774627;0,502051781365863;NA
"hsa-miR-6885-5p";2,61226487407531;-0,193395762736724;0,507732881618447;-0,380900606870794;0,703277002156511;0,908525225961845
"hsa-miR-6886-5p";0,210440583936147;-0,0539152289498533;2,24578715589228;-0,0240072746023129;0,98084680608697;NA
"hsa-miR-6892-5p";0,266175676791577;0,165798850761098;2,06898871906146;0,0801352125478517;0,936129717226656;NA
"hsa-miR-7-1-3p";71,849834407436;-0,233956923427477;0,11450435394006;-2,04321421305906;0,0410312373713646;0,271078412724362
"hsa-miR-7-2-3p";0,311625685175756;0,155742064412296;1,82847380277619;0,0851759889454426;0,932121479243497;NA
"hsa-miR-7-5p";33,1535047340446;0,149750519984275;0,144794356197755;1,0342289845866;0,301029127048953;0,673459878496266
"hsa-miR-7109-3p";2,3421216731761;0,462569702861858;0,444820364514092;1,0399022611457;0,298385311856041;0,673459878496266
"hsa-miR-7110-3p";0,850038390613382;-0,63959921620395;0,934000422460994;-0,684795424951385;0,493473022754838;NA
"hsa-miR-744-3p";1,1822617989403;0,507134724083435;0,654494318776365;0,774849696222831;0,438428479672405;NA
"hsa-miR-744-5p";540,579398475688;-0,104114855396188;0,0875048199026709;-1,18981852099109;0,234117728439181;0,602478339582191
"hsa-miR-760";4,78668492478964;0,0547804505403098;0,316272556623527;0,173206461936302;0,862489144521287;0,959459294086836
"hsa-miR-766-3p";20,3570251060227;0,24714657265156;0,191460336041505;1,29084998888742;0,196755699911697;0,580622212484518
"hsa-miR-769-5p";10,826052202419;0,144330957334383;0,212703357009649;0,67855514536066;0,497419771625016;0,768032468119726
"hsa-miR-7845-5p";0,494656807601474;0,474740681922424;1,30702339249512;0,363222789009263;0,716438465299411;NA
"hsa-miR-7848-3p";0,59726234325903;-0,315973153152748;1,05420745037177;-0,299725782663857;0,764386330524849;NA
"hsa-miR-7976";0,823750096932565;1,18191966204865;0,891136997760708;1,32630523142753;0,184738614727252;NA
"hsa-miR-874-3p";3,80897520655722;0,652155555103232;0,40704610292546;1,6021663158452;0,109118836558067;0,442729338102749
"hsa-miR-877-3p";4,82201455712894;-0,212934820246244;0,343328087130006;-0,620207982475995;0,535120866776573;0,809403924119339
"hsa-miR-877-5p";49,2108694455956;-0,206844609973699;0,124964509098423;-1,65522684373358;0,0978784920001829;0,426977189739928
"hsa-miR-9-3p";0,214247484230098;-0,123095266356466;2,42967281414494;-0,0506633097427099;0,959593813666997;NA
"hsa-miR-92a-1-5p";4,00411346138098;0,30731441570837;0,400332737185188;0,767647477119042;0,442696647981616;0,768032468119726
"hsa-miR-92a-3p";1161,67586414706;0,106066158400318;0,0563095466066121;1,88362657474964;0,0596155046123982;0,310181222586206
"hsa-miR-92b-3p";10,9908207883881;0,458394109496344;0,239338394124095;1,91525522335824;0,0554599629355758;0,310181222586206
"hsa-miR-93-3p";17,9535225546116;-0,0753308661590499;0,193819040228858;-0,388665974561119;0,697523255562693;0,908525225961845
"hsa-miR-93-5p";1705,88618423242;0,0862126745485039;0,0900585861738529;0,957295447455452;0,338418152539083;0,686322740157535
"hsa-miR-935";0,262340561946166;-0,382682376945411;2,08047566015197;-0,183939848119856;0,854060643830823;NA
"hsa-miR-940";0,327549636559808;0,152901768090426;1,95931846364485;0,0780382418312888;0,937797633150758;NA
"hsa-miR-941";6,04427395992994;0,222817685541385;0,299469938078585;0,744040243140917;0,456852129161238;0,768032468119726
"hsa-miR-98-3p";70,8144847926116;-0,578999725443269;0,202596462300226;-2,85789652429989;0,0042645943428327;0,0583474044178473
"hsa-miR-98-5p";1229,04625936681;-0,0975691221720077;0,0711347765797401;-1,37160931492679;0,170185092481012;0,525864686004502
"hsa-miR-99b-3p";16,3146101055045;0,252505422733023;0,208979810219378;1,20827663910669;0,226940871096362;0,599203528070219
"hsa-miR-99b-5p";48,2801251835583;0,0162829422673927;0,108067493704051;0,150673821602493;0,880233024775176;0,959459294086836
