;DBO.33;DBO.34;DBO.35;DBO.36;DBO.43;DBO.44;DBO.47;DBO.48;DBO.51;DBO.52;DBO.55;DBO.56;DBO.61;DBO.62;DBO.73;DBO.74;DBO.77;DBO.78;DBO.81;DBO.82
hsa-miR-486-5p;7,978257723;8,012579288;8,192745474;8,356696858;8,333731099;7,977322504;8,215208235;8,405625192;8,93878269;8,93100175;6,960751512;8,47571021;8,963038167;8,833832941;8,403552045;8,509768868;9,003401397;9,042790542;9,320503334;9,151520312
hsa-miR-487a-3p;3,022782068;2,980069334;2,555028986;3,05980467;3,210484289;3,366309161;4,206125255;3,792975276;2,555028986;3,253171485;2,555028986;2,555028986;3,076452259;3,349935536;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,106002321
hsa-miR-487a-5p;2,555028986;3,153992122;2,555028986;3,549907366;4,313943638;4,43309284;4,278458298;4,756653893;3,943630251;4,309992652;4,50185434;3,960122956;4,331013893;4,176062044;4,688448397;4,745388025;3,481428941;3,753967133;4,628260025;4,05449585
hsa-miR-490-3p;3,583619519;2,555028986;2,555028986;2,555028986;3,210484289;2,555028986;3,10281927;3,352043066;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,12062091;2,555028986;2,555028986;2,555028986;2,555028986;3,46118584;2,555028986
hsa-miR-491-3p;2,555028986;2,555028986;2,555028986;3,05980467;3,210484289;3,132418028;2,555028986;2,555028986;3,140044007;3,253171485;2,555028986;2,555028986;2,555028986;3,349935536;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-491-5p;3,213697417;3,656689745;3,311403136;3,936639814;3,210484289;3,926560297;3,632020121;3,903494806;3,376887026;3,643678197;2,555028986;3,716542101;3,800203191;3,349935536;3,531177434;2,555028986;3,680471447;3,167292986;4,628260025;2,555028986
hsa-miR-493-3p;2,555028986;2,980069334;2,555028986;2,555028986;3,834862272;2,555028986;3,325205327;3,903494806;2,555028986;2,555028986;2,555028986;2,555028986;3,448726168;2,555028986;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-493-5p;3,213697417;3,578343142;3,092892362;3,05980467;4,099576262;4,028050139;4,692236371;4,180055387;4,307887488;4,252708209;3,212744619;3,619873707;4,827121058;4,644455938;4,688448397;4,450016078;3,680471447;3,886618046;4,768515109;4,356032088
hsa-miR-494-3p;3,358336682;3,728924343;3,311403136;3,662141836;5,384682845;4,841662637;5,582101719;5,115752601;5,098321276;5,082712498;4,414005912;4,476422814;5,639923687;5,186710944;4,688448397;4,606186896;4,326435419;3,753967133;5,308531911;4,42089819
hsa-miR-495-5p;2,555028986;3,153992122;3,092892362;2,555028986;3,47434292;3,688176665;2,555028986;3,668707193;3,376887026;3,406050547;3,477462405;2,555028986;3,697255579;2,555028986;3,739914033;2,555028986;3,215619227;3,167292986;2,555028986;3,329629233
hsa-miR-496;2,555028986;2,555028986;2,555028986;2,555028986;3,47434292;3,132418028;4,046436068;4,00352778;3,830224288;3,533170802;2,555028986;3,387123554;3,448726168;3,12062091;3,251722881;3,802345232;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-497-5p;3,762465377;3,796139885;3,613122211;3,420745234;4,495919249;4,43309284;3,492935468;2,555028986;3,702598046;3,643678197;3,212744619;3,23750614;3,448726168;3,349935536;2,555028986;3,450307704;2,555028986;3,753967133;2,555028986;3,329629233
hsa-miR-501-3p;2,555028986;3,286040622;3,476306879;3,05980467;2,555028986;3,132418028;2,555028986;3,352043066;3,376887026;2,555028986;3,212744619;2,555028986;2,555028986;3,349935536;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,498263325
hsa-miR-5010-5p;3,583619519;2,980069334;3,613122211;3,05980467;3,47434292;2,555028986;3,492935468;3,668707193;3,140044007;3,051074119;4,50185434;3,039841164;3,800203191;3,789810397;2,555028986;4,061340153;3,680471447;3,753967133;4,078663879;2,555028986
hsa-miR-503-5p;3,022782068;2,980069334;3,83751626;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,140044007;3,533170802;2,555028986;2,555028986;2,555028986;3,12062091;3,251722881;2,555028986;2,555028986;3,886618046;4,470829646;2,555028986
hsa-miR-504-5p;2,555028986;2,555028986;2,555028986;3,265340252;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;2,555028986;3,076452259;3,522706452;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-505-3p;6,438998376;6,618143521;6,617176066;6,623796938;5,978105517;6,372983386;6,304854432;6,850447758;6,79917967;6,991534239;6,486398126;6,780274418;6,487851216;6,735719766;6,4398151;6,216838644;6,393407146;5,57161395;6,201082767;5,963220053
hsa-miR-505-5p;4,370004102;4,305143619;4,499656456;4,844037334;4,313943638;4,36230608;4,640769439;4,902830585;4,6479285;4,467276549;6,424844263;4,609212076;4,133053582;5,186710944;5,608022049;5,367865431;4,421285566;5,468612688;5,308531911;4,934478762
hsa-miR-5100;3,583619519;4,263293561;4,178710473;4,54580396;3,210484289;3,542400682;3,632020121;4,532236426;4,52271333;4,772358668;4,216875639;5,660955257;4,501147084;5,920907498;4,51196362;4,986141106;3,481428941;2,555028986;3,46118584;3,106002321
hsa-miR-5187-5p;3,358336682;3,153992122;3,476306879;3,05980467;3,671993356;3,132418028;3,859968736;2,555028986;3,55511652;3,253171485;4,104527953;3,511603128;3,581755911;3,349935536;2,555028986;4,061340153;4,421285566;3,886618046;5,010941203;3,638072977
hsa-miR-5189-5p;3,213697417;2,980069334;3,311403136;2,555028986;2,555028986;3,366309161;3,752615045;3,122138887;2,555028986;3,051074119;3,477462405;2,555028986;3,076452259;2,555028986;3,251722881;2,555028986;3,481428941;2,555028986;2,555028986;3,329629233
hsa-miR-5193;3,478777215;3,153992122;3,476306879;3,420745234;3,47434292;2,555028986;3,10281927;2,555028986;4,140122786;3,990548528;4,216875639;4,158556209;3,893575935;4,329026495;3,531177434;2,555028986;4,509393524;3,753967133;3,46118584;4,05449585
hsa-miR-532-3p;4,871328996;4,720915651;5,045217841;4,953706749;5,623776638;4,36230608;4,78944864;5,192370811;4,815614386;4,884009913;4,50185434;5,005200716;5,363914618;5,259177491;4,915115551;4,061340153;5,311853555;5,103775953;4,628260025;4,934478762
hsa-miR-532-5p;5,282064032;5,270675601;5,345266162;5,472767849;5,294882594;5,831262574;5,444443802;5,551229566;4,86707503;5,228603266;5,594570319;5,180224658;4,907081959;4,39880432;4,688448397;4,871203944;5,111743305;4,459604009;4,470829646;4,42089819
hsa-miR-539-5p;3,762465377;3,492318011;3,613122211;3,549907366;5,198825805;5,267575143;5,908229354;5,579690451;4,52271333;4,810632046;3,477462405;4,650576586;5,121824587;5,029118616;5,803478858;4,450016078;4,669127326;3,753967133;4,078663879;4,482539962
hsa-miR-542-3p;3,677299107;3,153992122;3,092892362;3,265340252;2,555028986;3,366309161;3,10281927;2,555028986;2,555028986;3,533170802;3,212744619;3,039841164;3,581755911;2,555028986;2,555028986;2,555028986;3,844435773;3,167292986;3,46118584;3,498263325
hsa-miR-542-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,122138887;2,555028986;2,555028986;2,555028986;3,039841164;2,555028986;2,555028986;3,251722881;2,555028986;3,215619227;3,414641096;3,81707065;3,106002321
hsa-miR-543;2,555028986;3,286040622;2,555028986;3,420745234;4,211631137;3,132418028;4,129051807;4,180055387;4,307887488;3,742292911;2,555028986;3,511603128;3,893575935;3,522706452;4,413571689;4,986141106;4,110820573;4,11064688;3,81707065;3,638072977
hsa-miR-545-3p;2,555028986;3,492318011;2,555028986;3,05980467;2,555028986;2,555028986;2,555028986;2,555028986;3,830224288;2,555028986;2,555028986;2,555028986;3,448726168;2,555028986;2,555028986;3,450307704;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-545-5p;5,022497652;5,081264808;4,844538192;4,279762322;4,796363471;4,841662637;4,923032598;4,33331907;4,706248048;3,742292911;3,979876187;3,619873707;4,058818989;4,587352073;3,911477448;3,450307704;4,223539589;4,731735707;3,81707065;4,137481771
hsa-miR-548a-3p;3,022782068;2,980069334;3,092892362;3,05980467;2,555028986;2,555028986;3,10281927;3,122138887;3,140044007;3,051074119;4,31944537;2,555028986;3,697255579;3,12062091;3,531177434;2,555028986;2,555028986;2,555028986;2,555028986;3,759276608
hsa-miR-548am-5p;3,762465377;3,492318011;4,021242213;4,086498758;2,555028986;2,555028986;2,555028986;2,555028986;4,140122786;4,12909601;2,555028986;2,555028986;3,448726168;3,349935536;4,306678434;4,061340153;2,555028986;2,555028986;3,46118584;2,555028986
hsa-miR-548aq-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;2,555028986;3,288527189;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,46118584;2,555028986
hsa-miR-548ax;3,981820165;4,079255952;3,613122211;3,420745234;3,47434292;4,028050139;3,957222095;3,352043066;3,376887026;3,253171485;3,839077562;3,387123554;3,448726168;3,789810397;3,739914033;4,606186896;3,844435773;2,555028986;2,555028986;3,106002321
hsa-miR-548b-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,581755911;2,555028986;2,555028986;2,555028986;2,555028986;3,60045415;2,555028986;2,555028986
hsa-miR-548d-3p;2,555028986;3,153992122;3,476306879;3,853128365;3,47434292;2,555028986;3,10281927;3,352043066;3,55511652;3,406050547;2,555028986;3,804361123;3,288527189;3,349935536;3,911477448;3,450307704;3,481428941;4,207904927;4,290696315;3,498263325
hsa-miR-548j-5p;3,213697417;3,153992122;3,092892362;2,555028986;2,555028986;2,555028986;3,10281927;2,555028986;3,376887026;3,051074119;2,555028986;2,555028986;3,076452259;2,555028986;3,739914033;2,555028986;3,481428941;3,167292986;2,555028986;3,106002321
hsa-miR-550a-5p;3,022782068;2,555028986;3,311403136;3,265340252;3,210484289;3,132418028;3,752615045;3,352043066;2,555028986;3,831836239;3,477462405;3,039841164;2,555028986;2,555028986;2,555028986;2,555028986;3,481428941;2,555028986;3,46118584;2,555028986
hsa-miR-551b-3p;3,213697417;2,980069334;3,092892362;3,265340252;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,406050547;2,555028986;3,387123554;3,448726168;3,12062091;3,251722881;2,555028986;2,555028986;3,167292986;3,46118584;2,555028986
hsa-miR-556-3p;4,771650952;4,690998521;4,887153218;4,805375307;5,294882594;4,938272054;5,291646935;4,532236426;5,622302543;4,98702317;5,517145422;5,259984802;6,21234665;4,986684177;4,768414141;6,12257039;5,444921215;6,488679342;6,378667456;5,094585546
hsa-miR-556-5p;3,583619519;3,153992122;2,555028986;3,05980467;2,555028986;2,555028986;3,492935468;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,288527189;2,555028986;2,555028986;2,555028986;2,555028986;3,414641096;3,46118584;3,106002321
hsa-miR-5583-3p;2,555028986;2,555028986;2,555028986;3,420745234;3,47434292;2,555028986;2,555028986;2,555028986;3,140044007;2,555028986;2,555028986;3,039841164;2,555028986;3,522706452;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-5584-5p;2,555028986;2,980069334;3,311403136;2,555028986;2,555028986;3,542400682;2,555028986;2,555028986;3,140044007;3,051074119;3,477462405;2,555028986;2,555028986;3,12062091;3,531177434;2,555028986;2,555028986;2,555028986;2,555028986;3,638072977
hsa-miR-5586-3p;3,840853886;3,153992122;3,476306879;3,265340252;3,975262653;3,688176665;2,555028986;3,122138887;3,140044007;3,051074119;3,477462405;3,387123554;3,448726168;3,522706452;3,251722881;3,450307704;2,555028986;2,555028986;2,555028986;3,106002321
hsa-miR-5586-5p;2,555028986;3,153992122;2,555028986;2,555028986;2,555028986;3,132418028;3,492935468;2,555028986;2,555028986;3,253171485;2,555028986;3,039841164;2,555028986;3,12062091;2,555028986;2,555028986;2,555028986;2,555028986;3,46118584;3,638072977
hsa-miR-5684;3,022782068;2,555028986;3,092892362;2,555028986;3,210484289;3,132418028;2,555028986;3,122138887;3,943630251;3,051074119;3,212744619;2,555028986;3,288527189;3,349935536;3,739914033;3,450307704;3,481428941;3,60045415;4,078663879;3,106002321
hsa-miR-5690;2,555028986;2,980069334;2,555028986;2,555028986;3,210484289;3,366309161;2,555028986;3,525242151;3,140044007;3,253171485;2,555028986;3,039841164;2,555028986;2,555028986;3,531177434;3,450307704;3,680471447;3,167292986;2,555028986;3,638072977
hsa-miR-5697;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,448726168;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-574-3p;8,235659257;8,286389539;8,535739004;9,067267156;8,409013069;8,460289199;8,650433234;9,041102497;8,532199665;8,624817225;9,112494807;9,476622737;8,719151154;8,89056276;8,571971992;8,999258575;8,774683796;8,894313985;8,910599268;8,63572993
hsa-miR-574-5p;4,700743044;4,563895347;5,007407676;5,265822311;5,548538564;5,23050203;5,969289087;5,264929724;4,307887488;5,019677797;5,867545069;5,383442451;5,639923687;5,681856595;5,521520839;5,281925455;5,486587259;5,468612688;5,308531911;5,768194773
hsa-miR-576-5p;4,663789368;4,495270162;4,554943015;4,724473839;4,313943638;4,287174425;4,129051807;4,259145383;4,916618675;4,810632046;3,979876187;4,650576586;4,331013893;4,527580674;4,18939598;4,271423705;4,110820573;5,277930977;4,628260025;4,214891142
hsa-miR-584-5p;3,022782068;3,153992122;2,555028986;2,555028986;3,210484289;3,132418028;3,10281927;3,122138887;2,555028986;3,051074119;3,477462405;2,555028986;3,076452259;3,522706452;3,531177434;3,802345232;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-589-3p;2,555028986;3,153992122;2,555028986;3,05980467;2,555028986;3,132418028;3,10281927;3,525242151;3,830224288;3,533170802;2,555028986;3,387123554;2,555028986;3,349935536;2,555028986;2,555028986;3,680471447;3,167292986;2,555028986;3,759276608
hsa-miR-590-3p;5,653312438;5,383849378;5,117813939;4,988354162;5,040778768;5,112859773;4,835486467;4,469392191;4,6479285;4,309992652;4,868502043;4,650576586;5,391393099;4,85068732;4,51196362;3,802345232;4,509393524;4,903990063;4,768515109;5,428040816
hsa-miR-590-5p;5,022497652;4,596867966;4,102694029;4,682067502;5,340511345;4,984080981;4,96474453;4,756653893;4,6479285;4,309992652;5,155389254;3,716542101;5,053964422;4,644455938;4,413571689;5,281925455;4,326435419;5,193619074;4,895228696;4,287531073
hsa-miR-592;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,680471447;2,555028986;2,555028986;2,555028986
hsa-miR-598-3p;4,106614252;4,596867966;5,045217841;4,218811458;4,408275664;4,36230608;3,859968736;4,180055387;4,586851912;4,417042533;4,104527953;4,274063795;4,602971223;5,186710944;4,306678434;3,450307704;3,481428941;4,004328361;4,768515109;3,964870591
hsa-miR-6073;4,93385581;4,530047225;4,499656456;3,853128365;4,727522223;4,563658391;5,225459827;4,33331907;3,376887026;3,643678197;4,990669514;4,379404569;3,893575935;4,329026495;4,688448397;4,871203944;4,877026044;5,056530184;4,290696315;4,137481771
hsa-miR-624-3p;2,555028986;2,555028986;2,555028986;3,05980467;2,555028986;2,555028986;3,325205327;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,739914033;2,555028986;2,555028986;2,555028986;2,555028986;3,329629233
hsa-miR-624-5p;3,213697417;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,122138887;3,140044007;3,253171485;2,555028986;2,555028986;3,076452259;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,106002321
hsa-miR-625-3p;6,788287897;6,713356587;6,778388011;6,980874763;6,593140807;6,987630483;6,759311346;7,044290954;7,86421614;7,753335685;7,270938599;7,360053411;8,267235527;8,275590693;6,655926967;7,105215002;7,259349711;7,219639298;8,448925404;8,171934653
hsa-miR-625-5p;7,733924644;7,611142044;7,684931563;7,451920121;7,405218473;7,845828233;7,825483479;7,943521133;6,564659334;6,831475512;7,930751787;7,224249248;8,379110198;8,425199143;6,63572586;6,467179515;6,913466059;6,785129297;7,667027908;7,733875553
hsa-miR-627-5p;3,358336682;2,980069334;3,311403136;2,555028986;3,47434292;3,366309161;2,555028986;2,555028986;2,555028986;3,406050547;3,212744619;2,555028986;3,581755911;3,12062091;3,531177434;2,555028986;3,215619227;2,555028986;2,555028986;3,329629233
hsa-miR-628-3p;5,373550524;5,168698919;5,374898429;5,149407561;5,294882594;4,890841952;5,323585437;4,592111552;4,762069376;5,360469962;5,771272062;5,233909491;5,053964422;5,32801824;5,380796698;5,281925455;5,713447445;5,236421533;5,476295186;5,621373454
hsa-miR-628-5p;3,762465377;3,578343142;3,092892362;3,549907366;2,555028986;2,555028986;3,957222095;3,525242151;2,555028986;3,533170802;3,212744619;3,387123554;4,20278895;3,900083109;2,555028986;2,555028986;2,555028986;4,11064688;4,470829646;4,05449585
hsa-miR-629-3p;2,555028986;2,980069334;3,311403136;3,05980467;2,555028986;2,555028986;2,555028986;3,122138887;3,140044007;3,253171485;2,555028986;3,619873707;3,288527189;3,349935536;2,555028986;3,802345232;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-629-5p;4,838929623;4,834191507;4,968507476;4,881604501;4,861789103;4,624228205;5,119777388;5,115752601;3,943630251;4,847828002;5,255095689;4,941441406;5,121824587;4,802084104;5,108831294;5,190267705;4,223539589;4,297734177;4,628260025;5,094585546
hsa-miR-641;3,213697417;2,980069334;3,092892362;3,265340252;3,671993356;3,366309161;3,10281927;3,122138887;2,555028986;3,253171485;3,675726016;3,387123554;2,555028986;2,555028986;3,531177434;2,555028986;3,215619227;3,167292986;2,555028986;3,329629233
hsa-miR-6502-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,688176665;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,739914033;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6503-5p;2,555028986;3,153992122;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,23750614;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6511a-3p;4,964056802;4,459505218;4,707772186;4,393134118;5,24769271;4,984080981;5,291646935;4,756653893;5,332192368;4,810632046;5,155389254;5,452558521;4,867702214;5,393592228;5,565439941;6,07298554;5,814470866;6,021106049;6,678810021;6,238391165
hsa-miR-6511b-3p;3,840853886;3,91851749;3,93332038;3,762257255;3,671993356;4,207033222;4,206125255;3,903494806;3,140044007;3,914157453;3,979876187;4,379404569;4,268617813;4,329026495;3,911477448;4,871203944;4,421285566;4,297734177;4,628260025;3,759276608
hsa-miR-6515-3p;2,555028986;2,555028986;2,555028986;2,555028986;3,210484289;3,132418028;2,555028986;2,555028986;3,140044007;2,555028986;2,555028986;3,039841164;3,288527189;3,12062091;2,555028986;2,555028986;3,481428941;3,414641096;3,46118584;2,555028986
hsa-miR-6516-5p;2,555028986;3,286040622;3,613122211;3,265340252;2,555028986;3,542400682;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,448726168;3,12062091;3,531177434;3,802345232;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-652-3p;3,762465377;4,305143619;3,476306879;3,762257255;4,099576262;3,542400682;4,472683684;4,180055387;3,702598046;3,990548528;3,675726016;4,096210468;4,058818989;4,699141532;3,911477448;3,450307704;3,985739817;3,60045415;3,46118584;3,329629233
hsa-miR-654-3p;3,022782068;3,974758231;3,476306879;3,420745234;4,796363471;5,23050203;5,683238903;4,948192686;5,25857285;5,385397901;3,839077562;4,566471013;5,749394806;5,45620608;5,565439941;6,021607511;3,680471447;4,731735707;4,470829646;4,976322251
hsa-miR-654-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,957222095;3,525242151;2,555028986;2,555028986;2,555028986;3,387123554;3,448726168;3,522706452;3,251722881;3,802345232;3,481428941;3,60045415;2,555028986;3,638072977
hsa-miR-656-3p;2,555028986;2,555028986;3,092892362;2,555028986;2,555028986;3,132418028;4,046436068;3,122138887;2,555028986;2,555028986;2,555028986;2,555028986;3,581755911;3,12062091;2,555028986;3,450307704;2,555028986;2,555028986;2,555028986;3,498263325
hsa-miR-656-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,132418028;3,10281927;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,448726168;2,555028986;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-660-5p;5,105680182;4,834191507;4,554943015;4,988354162;4,727522223;4,500066008;4,346677368;4,807195015;4,964392278;4,847828002;4,31944537;4,729542046;4,268617813;4,802084104;4,18939598;4,061340153;4,939654551;4,297734177;4,768515109;5,05630102
hsa-miR-664a-3p;6,890598404;6,84850619;6,999977106;7,138308582;7,637760425;6,814596211;7,682146394;6,791608655;7,923667783;7,324483245;6,222461904;7,874606543;8,467189118;7,702393703;7,685201514;8,404237733;8,216771008;8,803548499;9,02117907;8,332040275
hsa-miR-664a-5p;5,741070268;5,309439395;5,616515411;5,237631214;5,294882594;5,592188477;5,989071331;5,634933478;4,815614386;5,051561712;6,602088677;5,259984802;5,496173942;4,699141532;5,330530553;5,367865431;4,999487118;4,668906951;5,394947864;4,976322251
hsa-miR-664b-5p;3,478777215;2,980069334;3,476306879;3,05980467;4,099576262;4,207033222;3,957222095;3,903494806;3,830224288;3,051074119;4,930978293;3,804361123;3,288527189;3,12062091;2,555028986;3,802345232;3,481428941;3,167292986;2,555028986;4,05449585
hsa-miR-671-3p;3,762465377;3,974758231;3,731809889;3,762257255;3,47434292;3,132418028;3,632020121;3,668707193;4,226976084;3,990548528;3,839077562;4,158556209;3,893575935;4,329026495;4,51196362;2,555028986;3,844435773;4,11064688;3,81707065;3,759276608
hsa-miR-671-5p;3,478777215;2,980069334;3,311403136;3,549907366;2,555028986;2,555028986;3,752615045;3,122138887;3,376887026;3,406050547;2,555028986;2,555028986;3,581755911;3,789810397;3,531177434;2,555028986;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-6716-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,492935468;2,555028986;2,555028986;3,051074119;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6721-5p;4,871328996;4,530047225;4,102694029;4,393134118;4,495919249;4,500066008;4,741744203;4,948192686;4,52271333;4,192530954;6,246419671;4,650576586;4,602971223;4,329026495;4,18939598;4,061340153;4,326435419;4,903990063;5,476295186;5,457355074
hsa-miR-6736-5p;2,555028986;2,555028986;3,092892362;2,555028986;2,555028986;3,132418028;3,10281927;3,122138887;3,376887026;3,051074119;3,979876187;3,23750614;3,076452259;2,555028986;2,555028986;2,555028986;3,215619227;2,555028986;3,46118584;2,555028986
hsa-miR-6738-3p;3,213697417;2,980069334;2,555028986;3,05980467;2,555028986;3,132418028;3,10281927;2,555028986;3,376887026;2,555028986;2,555028986;3,039841164;2,555028986;2,555028986;2,555028986;2,555028986;3,215619227;2,555028986;3,46118584;3,759276608
hsa-miR-6741-3p;2,555028986;2,980069334;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,668707193;3,140044007;2,555028986;2,555028986;3,23750614;3,076452259;2,555028986;2,555028986;3,450307704;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6748-5p;2,555028986;2,555028986;3,476306879;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6766-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,886618046;2,555028986;2,555028986
hsa-miR-6767-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,039841164;3,076452259;2,555028986;3,251722881;2,555028986;3,680471447;2,555028986;2,555028986;2,555028986
hsa-miR-6776-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;3,039841164;2,555028986;3,349935536;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6782-3p;2,555028986;2,980069334;3,311403136;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,800203191;3,12062091;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6785-3p;2,555028986;2,980069334;2,555028986;2,555028986;2,555028986;3,132418028;3,325205327;2,555028986;2,555028986;3,051074119;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,414641096;2,555028986;2,555028986
hsa-miR-6787-3p;2,555028986;2,555028986;3,092892362;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;3,039841164;3,288527189;2,555028986;3,531177434;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6793-3p;2,555028986;2,980069334;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,352043066;3,55511652;3,253171485;2,555028986;3,619873707;3,448726168;3,12062091;2,555028986;2,555028986;3,844435773;2,555028986;2,555028986;3,106002321
hsa-miR-6799-3p;2,555028986;2,980069334;3,311403136;2,555028986;2,555028986;2,555028986;2,555028986;3,792975276;2,555028986;3,253171485;2,555028986;2,555028986;3,076452259;3,12062091;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6802-3p;3,022782068;2,555028986;2,555028986;3,420745234;3,47434292;2,555028986;2,555028986;2,555028986;3,376887026;2,555028986;3,477462405;3,039841164;3,288527189;2,555028986;2,555028986;2,555028986;3,215619227;3,414641096;2,555028986;3,638072977
hsa-miR-6807-3p;3,022782068;2,555028986;2,555028986;2,555028986;3,210484289;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,23750614;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6809-3p;2,555028986;2,555028986;2,555028986;3,05980467;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;3,039841164;3,076452259;3,12062091;2,555028986;2,555028986;2,555028986;3,753967133;3,46118584;3,106002321
hsa-miR-6810-3p;3,213697417;3,153992122;3,731809889;3,549907366;3,47434292;3,132418028;2,555028986;3,122138887;3,702598046;3,914157453;2,555028986;4,030248218;3,581755911;3,66582906;2,555028986;2,555028986;4,110820573;3,753967133;4,078663879;3,498263325
hsa-miR-6810-5p;3,022782068;3,286040622;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,122138887;2,555028986;2,555028986;3,212744619;3,23750614;3,076452259;2,555028986;2,555028986;3,802345232;3,481428941;2,555028986;3,46118584;3,106002321
