;DBO.33;DBO.34;DBO.35;DBO.36;DBO.43;DBO.44;DBO.47;DBO.48;DBO.51;DBO.52;DBO.55;DBO.56;DBO.61;DBO.62;DBO.73;DBO.74;DBO.77;DBO.78;DBO.81;DBO.82
hsa-miR-454-5p;5,430175663;5,505410782;5,415545593;5,197969105;5,294389725;5,326136086;5,368237005;5,385575088;5,401647662;5,192399615;5,295840803;5,362510234;5,448251089;5,496454277;5,191736903;5,680861474;5,600035648;5,777863064;5,288273651;5,572087566
hsa-miR-4646-3p;5,087699203;5,147164061;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,249241032;4,877846003;4,877846003;5,095408904;5,282487898;4,877846003;4,877846003;4,877846003;4,877846003;5,547359994;4,877846003;4,877846003
hsa-miR-4659b-3p;5,345456252;5,302756365;5,466195951;5,329649269;5,294389725;5,244361226;5,477029729;5,237786059;4,877846003;5,192399615;4,877846003;5,25396709;5,344581168;5,236815297;5,191736903;5,575473079;5,175239872;5,15321505;4,877846003;5,227469525
hsa-miR-4662a-5p;4,877846003;4,877846003;4,877846003;5,104438911;5,387131156;4,877846003;5,123925216;4,877846003;4,877846003;4,877846003;4,877846003;5,095408904;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,288273651;5,305526466
hsa-miR-4685-3p;5,087699203;4,877846003;4,877846003;5,104438911;4,877846003;4,877846003;5,123925216;4,877846003;4,877846003;5,10048882;4,877846003;5,185236262;5,111975611;5,316930173;4,877846003;4,877846003;5,175239872;4,877846003;5,288273651;5,305526466
hsa-miR-4687-5p;5,345456252;5,302756365;5,119424443;5,848164716;5,294389725;5,244361226;5,719343474;5,592272407;5,462683251;5,575777553;5,388899263;5,623880315;5,535093081;5,384212648;5,57432937;5,575473079;5,538236244;5,648688058;5,690678592;5,65221322
hsa-miR-4710;5,087699203;5,207453738;5,219092727;5,269516031;5,172896567;5,326136086;5,303043992;5,132691214;4,877846003;5,192399615;5,295840803;5,362510234;5,111975611;5,545184391;5,41940867;5,28322197;4,877846003;5,266690025;5,288273651;5,12536887
hsa-miR-4719;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,469531861;4,877846003;4,877846003;4,877846003
hsa-miR-4742-5p;5,467804706;5,068420676;5,295303247;5,329649269;5,172896567;5,137358895;5,303043992;5,237786059;4,877846003;5,10048882;5,653215175;5,095408904;5,282487898;5,132002131;5,41940867;5,449279274;5,175239872;5,15321505;5,288273651;5,227469525
hsa-miR-4777-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,353368057;4,877846003;4,877846003
hsa-miR-4785;4,877846003;4,877846003;4,877846003;4,877846003;5,294389725;4,877846003;4,877846003;4,877846003;5,140823476;4,877846003;4,877846003;5,095408904;4,877846003;5,236815297;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-4789-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,137358895;4,877846003;4,877846003;5,249241032;4,877846003;4,877846003;5,095408904;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-484;6,860162206;7,460912841;7,439999425;7,770664824;7,209305082;7,193613244;7,419811268;7,558532306;7,65434684;7,85283339;6,450262167;8,123013585;7,772135343;7,623051552;7,632058771;7,549836881;7,309937555;7,769206207;7,594556302;7,525551081
hsa-miR-485-3p;5,430175663;5,414170897;5,415545593;5,587942786;6,271043503;6,578108247;6,669003948;7,047619972;6,199505694;6,342065972;5,961941833;6,109868;6,16102092;6,17981952;6,776166156;6,236020993;5,600035648;5,694270055;5,584055229;5,789865752
hsa-miR-485-5p;4,877846003;5,147164061;4,877846003;5,197969105;5,840183692;5,455059528;5,901527164;5,90794505;5,332088582;5,192399615;5,596903339;5,489205444;5,574225656;5,632662025;5,853704734;5,772857467;5,538236244;5,15321505;5,288273651;5,12536887
hsa-miR-486-3p;6,250078917;6,065210481;6,031715549;6,259061038;6,490464225;6,407136687;6,368830639;6,344878036;6,549328899;6,911484925;7,557893573;6,770408578;6,216007865;7,021397682;6,201814185;6,336668588;6,28134968;6,412554506;7,090758592;6,637730829
hsa-miR-486-5p;8,21160694;8,241120661;8,397446419;8,54164525;8,521339677;8,210803953;8,41709646;8,585018565;9,066729125;9,059589566;7,38116987;8,6474079;9,089004206;8,970684818;8,583177715;8,677835424;9,126134814;9,162443828;9,420404961;9,263041008
hsa-miR-487a-3p;5,087699203;5,068420676;4,877846003;5,104438911;5,172896567;5,244361226;5,647790584;5,444783432;4,877846003;5,192399615;4,877846003;4,877846003;5,111975611;5,236815297;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,12536887
hsa-miR-487a-5p;4,877846003;5,147164061;4,877846003;5,329649269;5,702555165;5,764039301;5,684441754;5,93655288;5,517643062;5,700533987;5,800004582;5,525696293;5,711300476;5,632662025;5,899478394;5,930401948;5,297686451;5,426115236;5,867084241;5,572087566
hsa-miR-490-3p;5,345456252;4,877846003;4,877846003;4,877846003;5,172896567;4,877846003;5,123925216;5,237786059;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,132002131;4,877846003;4,877846003;4,877846003;4,877846003;5,288273651;4,877846003
hsa-miR-491-3p;4,877846003;4,877846003;4,877846003;5,104438911;5,172896567;5,137358895;4,877846003;4,877846003;5,140823476;5,192399615;4,877846003;4,877846003;4,877846003;5,236815297;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-491-5p;5,174362776;5,379888871;5,219092727;5,514234436;5,172896567;5,509324468;5,368237005;5,498110439;5,249241032;5,373739828;4,877846003;5,408276545;5,448251089;5,236815297;5,320887904;4,877846003;5,391148055;5,15321505;5,867084241;4,877846003
hsa-miR-493-3p;4,877846003;5,068420676;4,877846003;4,877846003;5,464917139;4,877846003;5,225435281;5,498110439;4,877846003;4,877846003;4,877846003;4,877846003;5,282487898;4,877846003;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-493-5p;5,174362776;5,342979044;5,119424443;5,104438911;5,594440285;5,559033377;5,901527164;5,634668103;5,699457516;5,671352919;5,173927967;5,362510234;5,975274043;5,87577176;5,899478394;5,772857467;5,391148055;5,489924187;5,943040573;5,72415546
hsa-miR-494-3p;5,240685896;5,414170897;5,219092727;5,382467768;6,297674396;5,983318222;6,419105618;6,138504227;6,128428174;6,119429958;5,754119559;5,786660627;6,455427794;6,17981952;5,899478394;5,855278589;5,708952819;5,426115236;6,251884242;5,757698423
hsa-miR-495-5p;4,877846003;5,147164061;5,119424443;4,877846003;5,294389725;5,394801717;4,877846003;5,385575088;5,249241032;5,262715197;5,295840803;4,877846003;5,399110388;4,877846003;5,41940867;4,877846003;5,175239872;5,15321505;4,877846003;5,227469525
hsa-miR-496;4,877846003;4,877846003;4,877846003;4,877846003;5,294389725;5,137358895;5,56810453;5,546966622;5,462683251;5,321819655;4,877846003;5,25396709;5,282487898;5,132002131;5,191736903;5,449279274;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-497-5p;5,430175663;5,446301348;5,359329918;5,269516031;5,796885966;5,764039301;5,303043992;4,877846003;5,401647662;5,373739828;5,173927967;5,185236262;5,282487898;5,236815297;4,877846003;5,28322197;4,877846003;5,426115236;4,877846003;5,227469525
hsa-miR-501-3p;4,877846003;5,207453738;5,295303247;5,104438911;4,877846003;5,137358895;4,877846003;5,237786059;5,249241032;4,877846003;5,173927967;4,877846003;4,877846003;5,236815297;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,305526466
hsa-miR-5010-5p;5,345456252;5,068420676;5,359329918;5,104438911;5,294389725;4,877846003;5,303043992;5,385575088;5,140823476;5,10048882;5,800004582;5,095408904;5,448251089;5,443265905;4,877846003;5,575473079;5,391148055;5,426115236;5,584055229;4,877846003
hsa-miR-503-5p;5,087699203;5,068420676;5,466195951;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,140823476;5,321819655;4,877846003;4,877846003;4,877846003;5,132002131;5,191736903;4,877846003;4,877846003;5,489924187;5,783732559;4,877846003
hsa-miR-504-5p;4,877846003;4,877846003;4,877846003;5,197969105;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;4,877846003;5,111975611;5,316930173;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-505-3p;6,993526076;7,123457266;7,122746572;7,127612216;6,674878658;6,946498474;6,898449452;7,296899272;7,258147393;7,404903386;7,027576573;7,243924821;7,028624168;7,210550211;6,994110779;6,837105979;6,960998618;6,412554506;6,826211896;6,664964734
hsa-miR-505-5p;5,731354391;5,698054916;5,798849377;5,984633629;5,702555165;5,727386308;5,873792428;6,017359682;5,877637246;5,781873727;6,983404174;5,856894247;5,61112301;6,17981952;6,43534527;6,287512265;5,757899676;6,348815023;6,251884242;6,03510367
hsa-miR-5100;5,345456252;5,676727905;5,63399236;5,823183518;5,172896567;5,326136086;5,368237005;5,816011884;5,810986728;5,945145458;5,653215175;6,468725244;5,799632809;6,636912694;5,805322833;6,064263561;5,297686451;4,877846003;5,288273651;5,12536887
hsa-miR-5187-5p;5,240685896;5,147164061;5,295303247;5,104438911;5,387131156;5,137358895;5,477029729;4,877846003;5,332088582;5,192399615;5,596903339;5,311747029;5,344581168;5,236815297;4,877846003;5,575473079;5,757899676;5,489924187;6,078348186;5,371093289
hsa-miR-5189-5p;5,174362776;5,068420676;5,219092727;4,877846003;4,877846003;5,244361226;5,425469549;5,132691214;4,877846003;5,10048882;5,295840803;4,877846003;5,111975611;4,877846003;5,191736903;4,877846003;5,297686451;4,877846003;4,877846003;5,227469525
hsa-miR-5193;5,296452522;5,147164061;5,295303247;5,269516031;5,294389725;4,877846003;5,123925216;4,877846003;5,614655031;5,540594515;5,653215175;5,623880315;5,493297262;5,710281233;5,320887904;4,877846003;5,803970013;5,426115236;5,288273651;5,572087566
hsa-miR-532-3p;5,999786863;5,917077678;6,097908252;6,045928219;6,445249818;5,727386308;5,954519981;6,183135738;5,96892183;6,006850153;5,800004582;6,07508298;6,285129037;6,222513412;6,024236732;5,575473079;6,253869568;6,131578124;5,867084241;6,03510367
hsa-miR-532-5p;6,236103435;6,229334569;6,273900833;6,351365371;6,243737563;6,578108247;6,334015394;6,399853939;5,997420593;6,204438329;6,426908804;6,17602288;6,019738045;5,746238539;5,899478394;5,99971728;6,136184138;5,777863064;5,783732559;5,757698423
hsa-miR-539-5p;5,430175663;5,302756365;5,359329918;5,329649269;6,186921607;6,227493974;6,628544478;6,417598433;5,810986728;5,966174928;5,295840803;5,879060484;6,142020849;6,088707622;6,560055523;5,772857467;5,889046944;5,426115236;5,584055229;5,789865752
hsa-miR-542-3p;5,38964461;5,147164061;5,119424443;5,197969105;4,877846003;5,244361226;5,123925216;4,877846003;4,877846003;5,321819655;5,173927967;5,095408904;5,344581168;4,877846003;4,877846003;4,877846003;5,469531861;5,15321505;5,288273651;5,305526466
hsa-miR-542-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,132691214;4,877846003;4,877846003;4,877846003;5,095408904;4,877846003;4,877846003;5,191736903;4,877846003;5,175239872;5,266690025;5,456354007;5,12536887
hsa-miR-543;4,877846003;5,207453738;4,877846003;5,269516031;5,650567849;5,137358895;5,609125019;5,634668103;5,699457516;5,42054325;4,877846003;5,311747029;5,493297262;5,316930173;5,753894204;6,064263561;5,600035648;5,599949154;5,456354007;5,371093289
hsa-miR-545-3p;4,877846003;5,302756365;4,877846003;5,104438911;4,877846003;4,877846003;4,877846003;4,877846003;5,462683251;4,877846003;4,877846003;4,877846003;5,282487898;4,877846003;4,877846003;5,28322197;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-545-5p;6,084930749;6,118596549;5,984911131;5,685105822;5,958320196;5,983318222;6,028675824;5,712483046;5,90911597;5,42054325;5,535362477;5,362510234;5,574225656;5,845236086;5,501988056;5,28322197;5,656581701;5,922962529;5,456354007;5,613335108
hsa-miR-548a-3p;5,087699203;5,068420676;5,119424443;5,104438911;4,877846003;4,877846003;5,123925216;5,132691214;5,140823476;5,10048882;5,705371499;4,877846003;5,399110388;5,132002131;5,320887904;4,877846003;4,877846003;4,877846003;4,877846003;5,428651655
hsa-miR-548am-5p;5,430175663;5,302756365;5,555679747;5,587942786;4,877846003;4,877846003;4,877846003;4,877846003;5,614655031;5,609147083;4,877846003;4,877846003;5,282487898;5,236815297;5,698839411;5,575473079;4,877846003;4,877846003;5,288273651;4,877846003
hsa-miR-548aq-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;4,877846003;5,208593941;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,288273651;4,877846003
hsa-miR-548ax;5,536314996;5,584348872;5,359329918;5,269516031;5,294389725;5,559033377;5,524278687;5,237786059;5,249241032;5,192399615;5,466948433;5,25396709;5,282487898;5,443265905;5,41940867;5,855278589;5,469531861;4,877846003;4,877846003;5,12536887
hsa-miR-548b-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,344581168;4,877846003;4,877846003;4,877846003;4,877846003;5,353368057;4,877846003;4,877846003
hsa-miR-548d-3p;4,877846003;5,147164061;5,295303247;5,473726226;5,294389725;4,877846003;5,123925216;5,237786059;5,332088582;5,262715197;4,877846003;5,450247125;5,208593941;5,236815297;5,501988056;5,28322197;5,297686451;5,648688058;5,690678592;5,305526466
hsa-miR-548j-5p;5,174362776;5,147164061;5,119424443;4,877846003;4,877846003;4,877846003;5,123925216;4,877846003;5,249241032;5,10048882;4,877846003;4,877846003;5,111975611;4,877846003;5,41940867;4,877846003;5,297686451;5,15321505;4,877846003;5,12536887
hsa-miR-550a-5p;5,087699203;4,877846003;5,219092727;5,197969105;5,172896567;5,137358895;5,425469549;5,237786059;4,877846003;5,463459518;5,295840803;5,095408904;4,877846003;4,877846003;4,877846003;4,877846003;5,297686451;4,877846003;5,288273651;4,877846003
hsa-miR-551b-3p;5,174362776;5,068420676;5,119424443;5,197969105;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,262715197;4,877846003;5,25396709;5,282487898;5,132002131;5,191736903;4,877846003;4,877846003;5,15321505;5,288273651;4,877846003
hsa-miR-556-3p;5,944757789;5,900857527;6,008603189;5,963279082;6,243737563;6,037236485;6,241809033;5,816011884;6,444321997;6,064763539;6,378712984;6,222991921;6,833997382;6,064571381;5,942985296;6,772320953;6,334307162;7,029221298;6,950529522;6,126272496
hsa-miR-556-5p;5,345456252;5,147164061;4,877846003;5,104438911;4,877846003;4,877846003;5,303043992;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,208593941;4,877846003;4,877846003;4,877846003;4,877846003;5,266690025;5,288273651;5,12536887
hsa-miR-5583-3p;4,877846003;4,877846003;4,877846003;5,269516031;5,294389725;4,877846003;4,877846003;4,877846003;5,140823476;4,877846003;4,877846003;5,095408904;4,877846003;5,316930173;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-5584-5p;4,877846003;5,068420676;5,219092727;4,877846003;4,877846003;5,326136086;4,877846003;4,877846003;5,140823476;5,10048882;5,295840803;4,877846003;4,877846003;5,132002131;5,320887904;4,877846003;4,877846003;4,877846003;4,877846003;5,371093289
hsa-miR-5586-3p;5,467804706;5,147164061;5,295303247;5,197969105;5,533102808;5,394801717;4,877846003;5,132691214;5,140823476;5,10048882;5,295840803;5,25396709;5,282487898;5,316930173;5,191736903;5,28322197;4,877846003;4,877846003;4,877846003;5,12536887
hsa-miR-5586-5p;4,877846003;5,147164061;4,877846003;4,877846003;4,877846003;5,137358895;5,303043992;4,877846003;4,877846003;5,192399615;4,877846003;5,095408904;4,877846003;5,132002131;4,877846003;4,877846003;4,877846003;4,877846003;5,288273651;5,371093289
hsa-miR-5684;5,087699203;4,877846003;5,119424443;4,877846003;5,172896567;5,137358895;4,877846003;5,132691214;5,517643062;5,10048882;5,173927967;4,877846003;5,208593941;5,236815297;5,41940867;5,28322197;5,297686451;5,353368057;5,584055229;5,12536887
hsa-miR-5690;4,877846003;5,068420676;4,877846003;4,877846003;5,172896567;5,244361226;4,877846003;5,31811457;5,140823476;5,192399615;4,877846003;5,095408904;4,877846003;4,877846003;5,320887904;5,28322197;5,391148055;5,15321505;4,877846003;5,371093289
hsa-miR-5697;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,282487898;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-574-3p;8,435016548;8,47959006;8,701083631;9,185042846;8,58802741;8,633654176;8,804229087;9,160886295;8,697912884;8,78112676;9,226873169;9,566811704;8,866385029;9,022532152;8,733585808;9,1223202;8,916803236;9,025966267;9,040883022;8,790964063
hsa-miR-574-5p;5,906132467;5,83276903;6,076337946;6,226453817;6,398180492;6,205558202;6,669003948;6,225924258;5,699457516;6,083323419;6,601805951;6,296923906;6,455427794;6,481985968;6,381420213;6,236020993;6,35986005;6,348815023;6,251884242;6,53724667
hsa-miR-576-5p;5,886170439;5,796545066;5,828022499;5,919011827;5,702555165;5,688882661;5,609125019;5,674620636;6,025079101;5,966174928;5,535362477;5,879060484;5,711300476;5,813554245;5,639364543;5,680861474;5,600035648;6,233645427;5,867084241;5,65221322
hsa-miR-584-5p;5,087699203;5,147164061;4,877846003;4,877846003;5,172896567;5,137358895;5,123925216;5,132691214;4,877846003;5,10048882;5,295840803;4,877846003;5,111975611;5,316930173;5,320887904;5,449279274;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-589-3p;4,877846003;5,147164061;4,877846003;5,104438911;4,877846003;5,137358895;5,123925216;5,31811457;5,462683251;5,321819655;4,877846003;5,25396709;4,877846003;5,236815297;4,877846003;4,877846003;5,391148055;5,15321505;4,877846003;5,428651655
hsa-miR-590-3p;6,463887664;6,297170097;6,13969767;6,065518118;6,095368939;6,13683006;5,979899396;5,782980426;5,877637246;5,700533987;5,998214191;5,879060484;6,30173705;5,988319869;5,805322833;5,449279274;5,803970013;6,018008173;5,943040573;6,324004822
hsa-miR-590-5p;6,084930749;5,850306274;5,595990933;5,896029916;6,271043503;6,063096102;6,05215718;5,93655288;5,877637246;5,700533987;6,16152324;5,408276545;6,102916988;5,87577176;5,753894204;6,236020993;5,708952819;6,183867534;6,013110956;5,689064488
hsa-miR-592;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,391148055;4,877846003;4,877846003;4,877846003
hsa-miR-598-3p;5,597941567;5,850306274;6,097908252;5,654192811;5,751146786;5,727386308;5,477029729;5,634668103;5,844969795;5,755695908;5,596903339;5,682204752;5,853562006;6,17981952;5,698839411;5,28322197;5,297686451;5,547359994;5,943040573;5,528017448
hsa-miR-6073;6,034753533;5,814856055;5,798849377;5,473726226;5,920669708;5,832643314;6,202585128;5,712483046;5,249241032;5,373739828;6,066831146;5,736205909;5,493297262;5,710281233;5,899478394;5,99971728;6,002958361;6,104387627;5,690678592;5,613335108
hsa-miR-624-3p;4,877846003;4,877846003;4,877846003;5,104438911;4,877846003;4,877846003;5,225435281;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,41940867;4,877846003;4,877846003;4,877846003;4,877846003;5,227469525
hsa-miR-624-5p;5,174362776;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,132691214;5,140823476;5,192399615;4,877846003;4,877846003;5,111975611;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,12536887
hsa-miR-625-3p;7,249948985;7,193875223;7,242507659;7,396674336;7,105121517;7,401888411;7,228196715;7,445795457;8,114178028;8,020418792;7,624519848;7,696110201;8,462740444;8,470087415;7,151289024;7,493355304;7,61526368;7,583641461;8,623528345;8,379272396
hsa-miR-625-5p;8,004106095;7,901638962;7,963069755;7,770664824;7,732669519;8,098562322;8,081315623;8,18182584;7,084314019;7,282527768;8,17090102;7,587304892;8,561495038;8,602412528;7,13639021;7,013741976;7,344895599;7,247573714;7,94812302;8,004064878
hsa-miR-627-5p;5,240685896;5,068420676;5,219092727;4,877846003;5,294389725;5,244361226;4,877846003;4,877846003;4,877846003;5,262715197;5,173927967;4,877846003;5,344581168;5,132002131;5,320887904;4,877846003;5,175239872;4,877846003;4,877846003;5,227469525
hsa-miR-628-3p;6,290944389;6,169286459;6,291758601;6,158039777;6,243737563;6,010661535;6,260890371;5,847771086;5,939513477;6,283052406;6,53923072;6,207568769;6,102916988;6,263546674;6,29532363;6,236020993;6,502115116;6,209051718;6,353531751;6,443737329
hsa-miR-628-5p;5,430175663;5,342979044;5,119424443;5,329649269;4,877846003;4,877846003;5,524278687;5,31811457;4,877846003;5,321819655;5,173927967;5,25396709;5,646108685;5,496454277;4,877846003;4,877846003;4,877846003;5,599949154;5,783732559;5,572087566
hsa-miR-629-3p;4,877846003;5,068420676;5,219092727;5,104438911;4,877846003;4,877846003;4,877846003;5,132691214;5,140823476;5,192399615;4,877846003;5,362510234;5,208593941;5,236815297;4,877846003;5,449279274;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-629-5p;5,981804946;5,979182993;6,054283261;6,005509237;5,994482524;5,864924896;6,140834813;6,138504227;5,517643062;5,986734407;6,220095029;6,039019481;6,142020849;5,961467237;6,134499976;6,18190313;5,656581701;5,694270055;5,867084241;6,126272496
hsa-miR-641;5,174362776;5,068420676;5,119424443;5,197969105;5,387131156;5,244361226;5,123925216;5,132691214;4,877846003;5,192399615;5,388899263;5,25396709;4,877846003;4,877846003;5,320887904;4,877846003;5,175239872;5,15321505;4,877846003;5,227469525
hsa-miR-6502-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,394801717;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,41940867;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6503-5p;4,877846003;5,147164061;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,185236262;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6511a-3p;6,051768749;5,777811452;5,909942443;5,743303306;6,21571307;6,063096102;6,241809033;5,93655288;6,266049751;5,966174928;6,16152324;6,33897778;5,997769363;6,303069472;6,408703253;6,738624823;6,56718794;6,703650132;7,168216868;6,852050908
hsa-miR-6511b-3p;5,467804706;5,505410782;5,512616821;5,430076179;5,387131156;5,648248438;5,647790584;5,498110439;5,140823476;5,50329069;5,535362477;5,736205909;5,679434368;5,710281233;5,501988056;5,99971728;5,757899676;5,694270055;5,867084241;5,428651655
hsa-miR-6515-3p;4,877846003;4,877846003;4,877846003;4,877846003;5,172896567;5,137358895;4,877846003;4,877846003;5,140823476;4,877846003;4,877846003;5,095408904;5,208593941;5,132002131;4,877846003;4,877846003;5,297686451;5,266690025;5,288273651;4,877846003
hsa-miR-6516-5p;4,877846003;5,207453738;5,359329918;5,197969105;4,877846003;5,326136086;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,282487898;5,132002131;5,320887904;5,449279274;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-652-3p;5,430175663;5,698054916;5,295303247;5,430076179;5,594440285;5,326136086;5,784702897;5,634668103;5,401647662;5,540594515;5,388899263;5,592766971;5,574225656;5,905264985;5,501988056;5,28322197;5,538236244;5,353368057;5,288273651;5,227469525
hsa-miR-654-3p;5,087699203;5,532855823;5,295303247;5,269516031;5,958320196;6,205558202;6,482864571;6,042820608;6,222155072;6,298107104;5,466948433;5,834135829;6,525147206;6,34121054;6,408703253;6,703986821;5,391148055;5,922962529;5,783732559;6,058702769
hsa-miR-654-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,524278687;5,31811457;4,877846003;4,877846003;4,877846003;5,25396709;5,282487898;5,316930173;5,191736903;5,449279274;5,297686451;5,353368057;4,877846003;5,371093289
hsa-miR-656-3p;4,877846003;4,877846003;5,119424443;4,877846003;4,877846003;5,137358895;5,56810453;5,132691214;4,877846003;4,877846003;4,877846003;4,877846003;5,344581168;5,132002131;4,877846003;5,28322197;4,877846003;4,877846003;4,877846003;5,305526466
hsa-miR-656-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,137358895;5,123925216;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,282487898;4,877846003;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-660-5p;6,132678434;5,979182993;5,828022499;6,065518118;5,920669708;5,799064609;5,719343474;5,964281256;6,051958222;5,986734407;5,705371499;5,921768633;5,679434368;5,961467237;5,639364543;5,575473079;6,03801413;5,694270055;5,943040573;6,10425625
hsa-miR-664a-3p;7,327432984;7,295426863;7,411429165;7,519339536;7,923746647;7,269772267;7,960742836;7,252447293;8,164845632;7,667447656;6,841000479;8,123013585;8,639806292;7,977673385;7,963295325;8,583786541;8,418464829;8,9430745;9,142513299;8,519846052
hsa-miR-664a-5p;6,519801477;6,252426531;6,440681658;6,209766057;6,243737563;6,425416943;6,682197129;6,452279425;5,96892183;6,101540364;7,111675962;6,222991921;6,365764324;5,905264985;6,265053012;6,287512265;6,071836084;5,888928142;6,303891075;6,058702769
hsa-miR-664b-5p;5,296452522;5,068420676;5,295303247;5,104438911;5,594440285;5,648248438;5,524278687;5,498110439;5,462683251;5,10048882;6,033136651;5,450247125;5,208593941;5,132002131;4,877846003;5,449279274;5,297686451;5,15321505;4,877846003;5,572087566
hsa-miR-671-3p;5,430175663;5,532855823;5,415545593;5,430076179;5,294389725;5,137358895;5,368237005;5,385575088;5,658318945;5,540594515;5,466948433;5,623880315;5,493297262;5,710281233;5,805322833;4,877846003;5,469531861;5,599949154;5,456354007;5,428651655
hsa-miR-671-5p;5,296452522;5,068420676;5,219092727;5,329649269;4,877846003;4,877846003;5,425469549;5,132691214;5,249241032;5,262715197;4,877846003;4,877846003;5,344581168;5,443265905;5,320887904;4,877846003;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-6716-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,303043992;4,877846003;4,877846003;5,10048882;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6721-5p;5,999786863;5,814856055;5,595990933;5,743303306;5,796885966;5,799064609;5,928414809;6,042820608;5,810986728;5,640942108;6,857630686;5,879060484;5,853562006;5,710281233;5,639364543;5,575473079;5,708952819;6,018008173;6,353531751;6,341914146
hsa-miR-6736-5p;4,877846003;4,877846003;5,119424443;4,877846003;4,877846003;5,137358895;5,123925216;5,132691214;5,249241032;5,10048882;5,535362477;5,185236262;5,111975611;4,877846003;4,877846003;4,877846003;5,175239872;4,877846003;5,288273651;4,877846003
hsa-miR-6738-3p;5,174362776;5,068420676;4,877846003;5,104438911;4,877846003;5,137358895;5,123925216;4,877846003;5,249241032;4,877846003;4,877846003;5,095408904;4,877846003;4,877846003;4,877846003;4,877846003;5,175239872;4,877846003;5,288273651;5,428651655
